Time,Temperature,Humidity,Pressure
2.900000000000000000e+02,2.179187774964272606e+01,5.388267008814074188e+01,1.011054253939303180e+03
2.910000000000000000e+02,2.150699906534116579e+01,5.325341601940900915e+01,1.012608246191684998e+03
2.920000000000000000e+02,2.141063524305578980e+01,5.490290197056133792e+01,1.010682868080053368e+03
2.930000000000000000e+02,2.284960209702102318e+01,5.348410108582861966e+01,1.012776027913843450e+03
2.940000000000000000e+02,2.235701548596504651e+01,5.899970950971025019e+01,1.010997782981073328e+03
2.950000000000000000e+02,2.130709040473934479e+01,4.691844695781706065e+01,1.011247564762647016e+03
2.960000000000000000e+02,2.289959987543324971e+01,4.973158790426823117e+01,1.010533214809384276e+03
2.970000000000000000e+02,2.230729952087660806e+01,4.966098539210403828e+01,1.011498597853114347e+03
2.980000000000000000e+02,2.281286211883896087e+01,5.975153795986787486e+01,1.012975312458478015e+03
2.990000000000000000e+02,2.262962884192361201e+01,6.355306686290962404e+01,1.012515628088443918e+03
3.000000000000000000e+02,2.117100498907792883e+01,5.447775390731263911e+01,1.012978422112028056e+03
3.010000000000000000e+02,2.143981895980303065e+01,5.415589138404994429e+01,1.012522142545933889e+03
3.020000000000000000e+02,2.274729360512326082e+01,5.535026081556591038e+01,1.010896330171469685e+03
3.030000000000000000e+02,2.261037026543346329e+01,6.080939151304094992e+01,1.011669210775672468e+03
3.040000000000000000e+02,2.197909840603585252e+01,5.036323432904713115e+01,1.011219800870882523e+03
3.050000000000000000e+02,2.211732738330878334e+01,5.619184491367392553e+01,1.013330574904039054e+03
3.060000000000000000e+02,2.327766489578842624e+01,5.987598814891214971e+01,1.010803211353573715e+03
3.070000000000000000e+02,2.140842861116416884e+01,5.750547084969922906e+01,1.012893697689389114e+03
3.080000000000000000e+02,2.254709738117003681e+01,5.594790808299372031e+01,1.012892953870108727e+03
3.090000000000000000e+02,2.179780734756610627e+01,6.000523046283570494e+01,1.013829620201716125e+03
3.100000000000000000e+02,2.178231879677278116e+01,4.148383853500381235e+01,1.011590313407370559e+03
3.110000000000000000e+02,2.309877685198718922e+01,5.838937659765453958e+01,1.012712322159580140e+03
3.120000000000000000e+02,2.282541634898802840e+01,5.172962158436288149e+01,1.014281651836538799e+03
3.130000000000000000e+02,2.281350963600063864e+01,4.584683551571771432e+01,1.011382358323066342e+03
3.140000000000000000e+02,2.330547880715432996e+01,5.755601299762490441e+01,1.010464959752467621e+03
3.150000000000000000e+02,2.202100384163275848e+01,6.186829272581478989e+01,1.010119989966092248e+03
3.160000000000000000e+02,2.268195297129496524e+01,5.431275742686153762e+01,1.012712712028861347e+03
3.170000000000000000e+02,2.168973324340654329e+01,5.976437273601469258e+01,1.010116849791941377e+03
3.180000000000000000e+02,2.232416635248844372e+01,6.306139128994323073e+01,1.011627680947062117e+03
3.190000000000000000e+02,2.186985694563231419e+01,6.157457226792023874e+01,1.012437313187038967e+03
3.200000000000000000e+02,2.209699596499271834e+01,6.319982264685696549e+01,1.012185175536829888e+03
3.210000000000000000e+02,2.259515702543691518e+01,5.871063745535946055e+01,1.012425444864184215e+03
3.220000000000000000e+02,2.118177931676652648e+01,5.537716819450796635e+01,1.012222289855800909e+03
3.230000000000000000e+02,2.409238727568546068e+01,4.699017094051416166e+01,1.013278865813313359e+03
3.240000000000000000e+02,2.099398261850029712e+01,5.376968755935025968e+01,1.011047683619261193e+03
3.250000000000000000e+02,2.078581138721226651e+01,5.078376702341903837e+01,1.011323004861541449e+03
3.260000000000000000e+02,2.315811087350006758e+01,6.585471358748907278e+01,1.011227340554729153e+03
3.270000000000000000e+02,2.279166269396293742e+01,5.412057093783831618e+01,1.012830191811862619e+03
3.280000000000000000e+02,2.262411981705215425e+01,5.561602403392242877e+01,1.012900398588395092e+03
3.290000000000000000e+02,2.262834550926427823e+01,5.775742688020233828e+01,1.012451225319318496e+03
3.300000000000000000e+02,2.198775322715308533e+01,5.521801223186226792e+01,1.013183493666889945e+03
3.310000000000000000e+02,2.110274562851416746e+01,6.347525520215376105e+01,1.010821959132623647e+03
3.320000000000000000e+02,2.207580455819372744e+01,5.188675319132774177e+01,1.013667224111551150e+03
3.330000000000000000e+02,2.132283828848788687e+01,5.597303727618621139e+01,1.013523238621712267e+03
3.340000000000000000e+02,2.297511973341775260e+01,5.128764707150975966e+01,1.012735621997245744e+03
3.350000000000000000e+02,2.185294261849785968e+01,4.839988744389647479e+01,1.013781798908771066e+03
3.360000000000000000e+02,2.117450280320748845e+01,5.194115454547357302e+01,1.010343376792322260e+03
3.370000000000000000e+02,2.167861415834700622e+01,5.481481601475793752e+01,1.011475551863737337e+03
3.380000000000000000e+02,2.241293145427562550e+01,5.285348887741370305e+01,1.011264696539318038e+03
3.390000000000000000e+02,2.143627544719602440e+01,5.153789510063072044e+01,1.012721479323757308e+03
3.400000000000000000e+02,2.117777960443356733e+01,4.796841268164082805e+01,1.010949859260397830e+03
3.410000000000000000e+02,2.224368721149191330e+01,5.458447213685652599e+01,1.012757495149337501e+03
3.420000000000000000e+02,2.224496657110872277e+01,4.747639812984498775e+01,1.013370536143996674e+03
3.430000000000000000e+02,2.149305682462886935e+01,5.880027981844801133e+01,1.012695202900084041e+03
3.440000000000000000e+02,2.152896169438167817e+01,5.541219876467251737e+01,1.012283751023661466e+03
3.450000000000000000e+02,2.223204993735763679e+01,4.771224250267534472e+01,1.011012126659099295e+03
3.460000000000000000e+02,2.055191565850267565e+01,5.345395461475068544e+01,1.011153149033874683e+03
3.470000000000000000e+02,2.059253622562344432e+01,5.123921797204708639e+01,1.013249618905296643e+03
3.480000000000000000e+02,2.128155577874756332e+01,5.659587255209590495e+01,1.012779349003905281e+03
3.490000000000000000e+02,2.178655284828815297e+01,6.170225223011572524e+01,1.011960980480622425e+03
3.500000000000000000e+02,2.231090756559800425e+01,4.562413765177127800e+01,1.011582090454234162e+03
3.510000000000000000e+02,2.347535621694955310e+01,5.557513039573708369e+01,1.009974192126888624e+03
3.520000000000000000e+02,2.285765962320201794e+01,5.419933602216679702e+01,1.010929147581315533e+03
3.530000000000000000e+02,2.184006147003657361e+01,5.835670038225232759e+01,1.013911419087139734e+03
3.540000000000000000e+02,2.198098379209731235e+01,5.606598314118844684e+01,1.010719544428997551e+03
3.550000000000000000e+02,2.099747063536219116e+01,5.124015334130590560e+01,1.012189479821221084e+03
3.560000000000000000e+02,2.198148686400761065e+01,5.340473032166691070e+01,1.013007443973195222e+03
3.570000000000000000e+02,2.171134136107986023e+01,5.101987071598255596e+01,1.010745077331997663e+03
3.580000000000000000e+02,2.232271856033808888e+01,6.038003569299299045e+01,1.012184710474781127e+03
3.590000000000000000e+02,2.117276905644767737e+01,5.510655824335971431e+01,1.012937915537510662e+03
3.600000000000000000e+02,2.251934651424117106e+01,6.450595342876503935e+01,1.012012499321907285e+03
3.610000000000000000e+02,2.353273891300257858e+01,5.469669593092689297e+01,1.014868403055666818e+03
3.620000000000000000e+02,2.189123985154314411e+01,5.145796616544768654e+01,1.010331400741121797e+03
3.630000000000000000e+02,2.240171172209894124e+01,4.743142803693586274e+01,1.013058728529883865e+03
3.640000000000000000e+02,2.269014399171111407e+01,4.598430161872027355e+01,1.011827198262603588e+03
3.650000000000000000e+02,2.159877952811416435e+01,4.707932028497255317e+01,1.012771920154836721e+03
3.660000000000000000e+02,2.222409248181041619e+01,5.633563325505741659e+01,1.012441307151699220e+03
3.670000000000000000e+02,2.201259240078179502e+01,5.754362511614966991e+01,1.011266843802889980e+03
3.680000000000000000e+02,2.209767609854883119e+01,4.709404648983933583e+01,1.012228996392459294e+03
3.690000000000000000e+02,2.122699021614453230e+01,5.947519157038057358e+01,1.010142098548601666e+03
3.700000000000000000e+02,2.202451017425894264e+01,5.258469474158280121e+01,1.012603247500571342e+03
3.710000000000000000e+02,2.249799829124544814e+01,5.573396505992774763e+01,1.012298158465990582e+03
3.720000000000000000e+02,2.345114360779504281e+01,6.306110314127712257e+01,1.012638660168643128e+03
3.730000000000000000e+02,2.295927082608520564e+01,5.948419657932765858e+01,1.013058118325087094e+03
3.740000000000000000e+02,2.415318245751155501e+01,5.365734676047083695e+01,1.012367619840209727e+03
3.750000000000000000e+02,2.123265243711195183e+01,5.054403887292356501e+01,1.012148089419798225e+03
3.760000000000000000e+02,2.287232063672067994e+01,4.424092299335347889e+01,1.011118931663338685e+03
3.770000000000000000e+02,2.218334200573835346e+01,5.140423340378789874e+01,1.011287779236350957e+03
3.780000000000000000e+02,2.418980293321767050e+01,5.394434880586153014e+01,1.013186734620177276e+03
3.790000000000000000e+02,2.119170171464485009e+01,5.006410236424407856e+01,1.013436335405706018e+03
3.800000000000000000e+02,2.116027815781922428e+01,5.434371516453847306e+01,1.011761889563687987e+03
3.810000000000000000e+02,2.140060735455597651e+01,5.538425941479383852e+01,1.012046002747253283e+03
3.820000000000000000e+02,1.987610427569019222e+01,5.387572009095960368e+01,1.011095385625006202e+03
3.830000000000000000e+02,2.147424497831923773e+01,5.174998709588270174e+01,1.013172756845267486e+03
3.840000000000000000e+02,2.124086733844630359e+01,5.584327335983363838e+01,1.012665416823691771e+03
3.850000000000000000e+02,2.215039378647620794e+01,5.720970324784704530e+01,1.013941217436463717e+03
3.860000000000000000e+02,2.234175597577715777e+01,4.954800461278576762e+01,1.011121676922820257e+03
3.870000000000000000e+02,2.387617083921588801e+01,6.205466189873135363e+01,1.011621992100981743e+03
3.880000000000000000e+02,2.295042383818605103e+01,5.450705933857869212e+01,1.012231445922525609e+03
3.890000000000000000e+02,2.142309634433759769e+01,5.509424811472423755e+01,1.012646489537725756e+03
3.900000000000000000e+02,2.110158532865164105e+01,5.854107211628278407e+01,1.011784332362452346e+03
3.910000000000000000e+02,2.249191917150650610e+01,5.616608065631751145e+01,1.011127038909546286e+03
3.920000000000000000e+02,2.067976679297935760e+01,5.976568316956622340e+01,1.012881407528923546e+03
3.930000000000000000e+02,2.383145876585435374e+01,5.643562082600912078e+01,1.012721135362545624e+03
3.940000000000000000e+02,2.317944012072128857e+01,5.193781312679781337e+01,1.011083725899436331e+03
3.950000000000000000e+02,2.153082434789529387e+01,5.680751762603050992e+01,1.013355442801105482e+03
3.960000000000000000e+02,2.028686547090912384e+01,4.928136896339668738e+01,1.013170198709196598e+03
3.970000000000000000e+02,2.335387237416541240e+01,5.554279852888261360e+01,1.012134296497247760e+03
3.980000000000000000e+02,2.188546015474738127e+01,5.483385004677769814e+01,1.012079597862376090e+03
3.990000000000000000e+02,2.323781631197346087e+01,5.395941571363729850e+01,1.012554057771115936e+03
4.000000000000000000e+02,2.040557234120563379e+01,5.435731244280534469e+01,1.011138296929743774e+03
4.010000000000000000e+02,2.140062497704622757e+01,4.559075477251180075e+01,1.012030031479164109e+03
4.020000000000000000e+02,2.200524369971818217e+01,5.225637546129519251e+01,1.009847616455390835e+03
4.030000000000000000e+02,2.204698059376474362e+01,5.546422450570557316e+01,1.012876455645502915e+03
4.040000000000000000e+02,2.154993452852075464e+01,5.579928195998699891e+01,1.010438506777558132e+03
4.050000000000000000e+02,2.262284993234749919e+01,4.986162429537020557e+01,1.013503419828428946e+03
4.060000000000000000e+02,2.093237957061740673e+01,6.132853920432350492e+01,1.011669879906033543e+03
4.070000000000000000e+02,2.185762051497870573e+01,5.066912575892749260e+01,1.011788333018068784e+03
4.080000000000000000e+02,2.212029563171189750e+01,5.984728600263368037e+01,1.011372266093915528e+03
4.090000000000000000e+02,2.251443883405874757e+01,5.713597180935842346e+01,1.011711961126077881e+03
4.100000000000000000e+02,2.271161487808889134e+01,5.176886345078098373e+01,1.013418531345148040e+03
4.110000000000000000e+02,2.087535790816212966e+01,6.387655446304756168e+01,1.009512191343464906e+03
4.120000000000000000e+02,2.046588582926437638e+01,4.903181584121760039e+01,1.013276965386088136e+03
4.130000000000000000e+02,2.327767682189850973e+01,5.959577086805001045e+01,1.012338023481101686e+03
4.140000000000000000e+02,2.233231401197959087e+01,6.000291159021489307e+01,1.010792978352142768e+03
4.150000000000000000e+02,2.125151346344344461e+01,5.164689895461677338e+01,1.010924687606950783e+03
4.160000000000000000e+02,2.355115197552252226e+01,6.196232650032164457e+01,1.013676393027208178e+03
4.170000000000000000e+02,2.211567463429285851e+01,5.374976742700523857e+01,1.011054493120057259e+03
4.180000000000000000e+02,2.317929718406382733e+01,5.644346814639928311e+01,1.010846649489404058e+03
4.190000000000000000e+02,2.206751848141010797e+01,5.630160919385610185e+01,1.013137314542364720e+03
4.200000000000000000e+02,2.406074792488198710e+01,5.432845629264726028e+01,1.012338552876285917e+03
4.210000000000000000e+02,2.375534084244320354e+01,5.905404136579890917e+01,1.011062074423463628e+03
4.220000000000000000e+02,2.175103585152092478e+01,5.896744360276106534e+01,1.012216624975404670e+03
4.230000000000000000e+02,2.297157095095435508e+01,4.625734013380909460e+01,1.010974247316359765e+03
4.240000000000000000e+02,2.264537594958514788e+01,6.152170121439075956e+01,1.013100821398422568e+03
4.250000000000000000e+02,2.336863155753234977e+01,4.668754005982162880e+01,1.013061370964873163e+03
4.260000000000000000e+02,2.103507653941989730e+01,6.016273102170828935e+01,1.012532006198821932e+03
4.270000000000000000e+02,2.268605145999843842e+01,6.063352568413791488e+01,1.012361661061246991e+03
4.280000000000000000e+02,2.305842448684958867e+01,4.954516784892400949e+01,1.013761188124867317e+03
4.290000000000000000e+02,2.024126051357688638e+01,5.294592856022707394e+01,1.011999686327388190e+03
4.300000000000000000e+02,2.081674148733422669e+01,4.947147665757032087e+01,1.010818125874579209e+03
4.310000000000000000e+02,1.996076782223989809e+01,5.392539484855632281e+01,1.012449473912832332e+03
4.320000000000000000e+02,2.173059316555544385e+01,5.345982857907129215e+01,1.014086047049537115e+03
4.330000000000000000e+02,2.271754225579596209e+01,5.889830266134669756e+01,1.010985240506814193e+03
4.340000000000000000e+02,2.350235705209602699e+01,6.155154373059804129e+01,1.011638537233306010e+03
4.350000000000000000e+02,2.207409478041977380e+01,6.197841905394977857e+01,1.012416446038101412e+03
4.360000000000000000e+02,2.362861554557129296e+01,5.218915986710848642e+01,1.011946095150994211e+03
4.370000000000000000e+02,2.061989854178510839e+01,5.395389063127736051e+01,1.011017696419622666e+03
4.380000000000000000e+02,2.029661756064484379e+01,4.658280903889524893e+01,1.013121857856230463e+03
4.390000000000000000e+02,2.194445230110338230e+01,5.097064966751905501e+01,1.014320040722017211e+03
4.400000000000000000e+02,2.238406544893930672e+01,5.982425816548728648e+01,1.012196131459023945e+03
4.410000000000000000e+02,2.196730525190590555e+01,6.307791411774115886e+01,1.011095931710264040e+03
4.420000000000000000e+02,1.993255789996012339e+01,4.882825564060038914e+01,1.010451039474946469e+03
4.430000000000000000e+02,2.191087996048721109e+01,5.203767870423553177e+01,1.012257975981221193e+03
4.440000000000000000e+02,2.069553049949514545e+01,5.486797121520536535e+01,1.013103877343316299e+03
4.450000000000000000e+02,2.266967254883003946e+01,5.640080579409803363e+01,1.012475167746495345e+03
4.460000000000000000e+02,2.236659824609684932e+01,5.095198240039177051e+01,1.011997596159081127e+03
4.470000000000000000e+02,2.106012021367264353e+01,5.712030522232044660e+01,1.011410728348210682e+03
4.480000000000000000e+02,2.148613308266330790e+01,5.263080326464542225e+01,1.010907836367281902e+03
4.490000000000000000e+02,2.094078647811104688e+01,5.492773864560860630e+01,1.012834751326324863e+03
4.500000000000000000e+02,2.193732090272682811e+01,5.773142124001849851e+01,1.012913771621385536e+03
4.510000000000000000e+02,2.295514232050123837e+01,5.503211134905468782e+01,1.010454270213309314e+03
4.520000000000000000e+02,2.101427395366445694e+01,5.281807054736715656e+01,1.013589838978180637e+03
4.530000000000000000e+02,2.250404651551784596e+01,5.445195098037084591e+01,1.012574071220893984e+03
4.540000000000000000e+02,2.146974238162755810e+01,5.455818520397332350e+01,1.013399594645145839e+03
4.550000000000000000e+02,2.120712716773765649e+01,5.314994485058936391e+01,1.010657872251514846e+03
4.560000000000000000e+02,2.189296964004544321e+01,5.370601968666449011e+01,1.010634175844584547e+03
4.570000000000000000e+02,2.096475767758062503e+01,6.299323585252358271e+01,1.011851030690232733e+03
4.580000000000000000e+02,2.144635069465281774e+01,5.780459723970619734e+01,1.012502784426895232e+03
4.590000000000000000e+02,2.080212210741115086e+01,5.352259840985419714e+01,1.013796360822926999e+03
4.600000000000000000e+02,2.396472513291638862e+01,5.848477202255367757e+01,1.012706078913815077e+03
4.610000000000000000e+02,2.203526355197172748e+01,5.333090255121994971e+01,1.011757318723187950e+03
4.620000000000000000e+02,2.130027449200741430e+01,6.086562318793320969e+01,1.010973630792334120e+03
4.630000000000000000e+02,2.221397991073422062e+01,5.684821096099047111e+01,1.013230000572719177e+03
4.640000000000000000e+02,2.188767195030916923e+01,5.446348927997885880e+01,1.011035294574249292e+03
4.650000000000000000e+02,2.177903040046677674e+01,5.723858462905138822e+01,1.013628468554772326e+03
4.660000000000000000e+02,2.261416670004342677e+01,4.714561923965750623e+01,1.011715615350393477e+03
4.670000000000000000e+02,2.275750771004730666e+01,4.936616265545097093e+01,1.013590582072617849e+03
4.680000000000000000e+02,2.146949885238947076e+01,4.903037496800472184e+01,1.012678931290059268e+03
4.690000000000000000e+02,2.142418175935532076e+01,5.571471547381853640e+01,1.011863004510557516e+03
4.700000000000000000e+02,2.172494830284835743e+01,6.366257499742545889e+01,1.011480603628173867e+03
4.710000000000000000e+02,1.969807883526441472e+01,6.615650073096315964e+01,1.011659092122653874e+03
4.720000000000000000e+02,2.048480893780144640e+01,5.819025550720378703e+01,1.012428316692375233e+03
4.730000000000000000e+02,2.336687426744452623e+01,5.750422237472228204e+01,1.012077156496217754e+03
4.740000000000000000e+02,2.364496771350128412e+01,4.599471132923630279e+01,1.011406188591931254e+03
4.750000000000000000e+02,2.175096396044362024e+01,5.228663100132989427e+01,1.011834368589682413e+03
4.760000000000000000e+02,2.257655696305576498e+01,5.106108124045880459e+01,1.012078577029719099e+03
4.770000000000000000e+02,2.231125015454353644e+01,5.189576200874441980e+01,1.009871265905585233e+03
4.780000000000000000e+02,2.507888080845523859e+01,5.415928090707605236e+01,1.012458168114788691e+03
4.790000000000000000e+02,2.311957491143457588e+01,5.263954711151436072e+01,1.011020278775283145e+03
4.800000000000000000e+02,2.187208240851923335e+01,4.510350094812105937e+01,1.010846667596794305e+03
4.810000000000000000e+02,2.104445955939957358e+01,5.873955128058766917e+01,1.010312655652889248e+03
4.820000000000000000e+02,2.039355367974242839e+01,4.963628487130096545e+01,1.010206107502132113e+03
4.830000000000000000e+02,2.220346363586722305e+01,5.619623432055574597e+01,1.010644552496887741e+03
4.840000000000000000e+02,2.124364925471569521e+01,6.537041334874986376e+01,1.011290979042369486e+03
4.850000000000000000e+02,2.057774629040232739e+01,5.040307704206788486e+01,1.013953259137526516e+03
4.860000000000000000e+02,2.135342711575747288e+01,4.234856238626835534e+01,1.011474120324104774e+03
4.870000000000000000e+02,2.091845199638560615e+01,5.356997889059944384e+01,1.012177750106268036e+03
4.880000000000000000e+02,2.368714163507256387e+01,6.050479817499285673e+01,1.012400481386506385e+03
4.890000000000000000e+02,2.288163975694945051e+01,6.479173727110297420e+01,1.012131065186215892e+03
4.900000000000000000e+02,2.199202735868338365e+01,4.885225202773791864e+01,1.011922556539273955e+03
4.910000000000000000e+02,2.347994413889002630e+01,5.748349611618260724e+01,1.010804706236400762e+03
4.920000000000000000e+02,2.207736830764761748e+01,5.267344771609973009e+01,1.013450927548279196e+03
4.930000000000000000e+02,2.113871579867173622e+01,5.447025822847932375e+01,1.013807196643637894e+03
4.940000000000000000e+02,2.352312407726965660e+01,6.822171673508518097e+01,1.010317341305877335e+03
4.950000000000000000e+02,2.253891004368465900e+01,4.748514835802423306e+01,1.010975971409113640e+03
4.960000000000000000e+02,2.096275384567354294e+01,5.626869830747286727e+01,1.011720189657622996e+03
4.970000000000000000e+02,2.180966132191639062e+01,5.733846585882716340e+01,1.011035462205089857e+03
4.980000000000000000e+02,2.112438174661524215e+01,6.042893162469673740e+01,1.012505965553455894e+03
4.990000000000000000e+02,2.061720026903566350e+01,5.548991576735447495e+01,1.011271727797593371e+03
5.000000000000000000e+02,2.292617754753164050e+01,5.654025269752051486e+01,1.014165056067806631e+03
5.010000000000000000e+02,2.390941664047013049e+01,5.304175716289104514e+01,1.013190548594343568e+03
5.020000000000000000e+02,2.060143242618086035e+01,5.634563470622553893e+01,1.012212574030632254e+03
5.030000000000000000e+02,2.256296923669057009e+01,5.328403862251294498e+01,1.013026986263319714e+03
5.040000000000000000e+02,2.134935743087817173e+01,5.810785944928025515e+01,1.013105900424357287e+03
5.050000000000000000e+02,2.151287461623530461e+01,5.315194831978183032e+01,1.011436052511941739e+03
5.060000000000000000e+02,2.140760607576113017e+01,5.688550196951093341e+01,1.011183782755458083e+03
5.070000000000000000e+02,2.113600923032018386e+01,5.485368593157510730e+01,1.012078143062969616e+03
5.080000000000000000e+02,2.204852162794482595e+01,6.063025125386084113e+01,1.012861636124497977e+03
5.090000000000000000e+02,2.116904988358896134e+01,5.474303138205756625e+01,1.012139060398653442e+03
5.100000000000000000e+02,2.227045682577983854e+01,4.613483765896559419e+01,1.010423003517808979e+03
5.110000000000000000e+02,2.194976189055086380e+01,6.130960750356995703e+01,1.011197175556049160e+03
5.120000000000000000e+02,2.176105195313359175e+01,5.047133849568690778e+01,1.011926027136405651e+03
5.130000000000000000e+02,2.109243633795840367e+01,5.173116830675590450e+01,1.011924334395674123e+03
5.140000000000000000e+02,2.142322866943166559e+01,5.202169352978253869e+01,1.013972542176789830e+03
5.150000000000000000e+02,2.275539122582575757e+01,6.187219046585408933e+01,1.010614012057601030e+03
5.160000000000000000e+02,2.250091718762438120e+01,4.432162893010652027e+01,1.012505589241835878e+03
5.170000000000000000e+02,2.102244475520144817e+01,7.068874266829996600e+01,1.013489113108328297e+03
5.180000000000000000e+02,2.209933230542922544e+01,6.028028404533026219e+01,1.014271449745422842e+03
5.190000000000000000e+02,2.275138712337178859e+01,5.611619457064579564e+01,1.011595602576816077e+03
5.200000000000000000e+02,2.033059471887862912e+01,5.472552999691856712e+01,1.012491429452720240e+03
5.210000000000000000e+02,2.254336019237993582e+01,5.642777037428828635e+01,1.012569760357198675e+03
5.220000000000000000e+02,2.133737624105415165e+01,5.760561214189669244e+01,1.012195481731553286e+03
5.230000000000000000e+02,2.257059866859315989e+01,5.822607792975028218e+01,1.011901154798760672e+03
5.240000000000000000e+02,2.123674084345748270e+01,5.777802233001724375e+01,1.012435975389500072e+03
5.250000000000000000e+02,2.019511789933548229e+01,5.544790340627624659e+01,1.009467753914780360e+03
5.260000000000000000e+02,2.037245756211683556e+01,5.401330789846336700e+01,1.012682069490062645e+03
5.270000000000000000e+02,2.204808494666138330e+01,5.424363358173243910e+01,1.012126177903661983e+03
5.280000000000000000e+02,2.225972250172148037e+01,5.402545859823659669e+01,1.011777525103221706e+03
5.290000000000000000e+02,2.109568337489559298e+01,6.066885048433532290e+01,1.014046862195719541e+03
5.300000000000000000e+02,2.263859245877737436e+01,5.796778361140430746e+01,1.011325065981209491e+03
5.310000000000000000e+02,2.033847993773104079e+01,4.029805682667859656e+01,1.011596924010934913e+03
5.320000000000000000e+02,2.193392020135268439e+01,5.827950388264880388e+01,1.013991553302204693e+03
5.330000000000000000e+02,2.078898380023754200e+01,5.597368097359387207e+01,1.011167938695150156e+03
5.340000000000000000e+02,2.134816389219784227e+01,5.490645621777051133e+01,1.011449884717063469e+03
5.350000000000000000e+02,2.204739867131641518e+01,5.305740773455556791e+01,1.011852974576569181e+03
5.360000000000000000e+02,2.113958663471604638e+01,6.062056359993006538e+01,1.012840734482129506e+03
5.370000000000000000e+02,2.161544445577017370e+01,5.973763231061428769e+01,1.012207802507353335e+03
5.380000000000000000e+02,2.300629280921443964e+01,5.113561166088195620e+01,1.010707374652847761e+03
5.390000000000000000e+02,2.142310813047685158e+01,5.703526143562267237e+01,1.011467831436872757e+03
5.400000000000000000e+02,2.283569211206514282e+01,5.014171632729357242e+01,1.011392645566787792e+03
5.410000000000000000e+02,2.087029314534238011e+01,4.810190917605534366e+01,1.011922778954776959e+03
5.420000000000000000e+02,2.252980417791528112e+01,5.186641387705017792e+01,1.012425843658629788e+03
5.430000000000000000e+02,2.344156862065790037e+01,5.931196736191379415e+01,1.012418205755887925e+03
5.440000000000000000e+02,1.952835549987270980e+01,5.976562522688043089e+01,1.010223988245951546e+03
5.450000000000000000e+02,2.120310474452952221e+01,5.756542710048646683e+01,1.013063940987560841e+03
5.460000000000000000e+02,2.257707212718053924e+01,5.862547893423998602e+01,1.012252568845996620e+03
5.470000000000000000e+02,2.179695461395700562e+01,5.758089143557479161e+01,1.013384532047593893e+03
5.480000000000000000e+02,2.237114587337130800e+01,5.179259202388524130e+01,1.012444198327290678e+03
5.490000000000000000e+02,2.139601481328417876e+01,5.715961272336970467e+01,1.013101322957735761e+03
5.500000000000000000e+02,2.208658978747289936e+01,5.900204762613841325e+01,1.012466545311450091e+03
5.510000000000000000e+02,2.184432276460792011e+01,5.877145664906787204e+01,1.013346225756202784e+03
5.520000000000000000e+02,2.316778206165980691e+01,6.094456685737321777e+01,1.012522250636017816e+03
5.530000000000000000e+02,2.225442084330121162e+01,5.854151923600532115e+01,1.011902084753557119e+03
5.540000000000000000e+02,2.233760266207520218e+01,5.675724103770791373e+01,1.014272434720446881e+03
5.550000000000000000e+02,2.158812303387753317e+01,6.035075119158213397e+01,1.012889037122279888e+03
5.560000000000000000e+02,2.151239377592750657e+01,5.486739370375470060e+01,1.012573744421004449e+03
5.570000000000000000e+02,2.156744181218038037e+01,5.059062674386141367e+01,1.010723695583461677e+03
5.580000000000000000e+02,2.239445214237829518e+01,5.418466518028117918e+01,1.010711692382536512e+03
5.590000000000000000e+02,2.157901551917973748e+01,5.127548677596775661e+01,1.012292715482141830e+03
5.600000000000000000e+02,2.228977485689641469e+01,5.162410862512809473e+01,1.012145521197768289e+03
5.610000000000000000e+02,2.407540079864543969e+01,5.427740664642241342e+01,1.011385877434991698e+03
5.620000000000000000e+02,2.287112470343169335e+01,5.103790039500019304e+01,1.012140982699612096e+03
5.630000000000000000e+02,2.167397646783215848e+01,5.346019235180479967e+01,1.013588626928043595e+03
5.640000000000000000e+02,2.320121392216394440e+01,4.553192666523106880e+01,1.012695402474550292e+03
5.650000000000000000e+02,2.159192462697845016e+01,5.606646853686469001e+01,1.010858991490247263e+03
5.660000000000000000e+02,1.996187546482214614e+01,5.500602737681111876e+01,1.011888491172857016e+03
5.670000000000000000e+02,2.099191368908259747e+01,5.091455684465904596e+01,1.011195033519147387e+03
5.680000000000000000e+02,2.012920807897414477e+01,5.829622834216202421e+01,1.011612300083591435e+03
5.690000000000000000e+02,2.164848651595869100e+01,5.968785068813279082e+01,1.011586384334370337e+03
5.700000000000000000e+02,2.201841837918955136e+01,4.696220067815512778e+01,1.011522354417395945e+03
5.710000000000000000e+02,2.367643731227528292e+01,5.118637610716892539e+01,1.010744864628026562e+03
5.720000000000000000e+02,2.232692737376416403e+01,5.115428825106350530e+01,1.011872345318481848e+03
5.730000000000000000e+02,2.178089947119113745e+01,5.030048449445567371e+01,1.011439392363152706e+03
5.740000000000000000e+02,2.282940558118349017e+01,5.914737420965874293e+01,1.009070551309997768e+03
5.750000000000000000e+02,1.978886469099211354e+01,5.403086930613598327e+01,1.014052972024501628e+03
5.760000000000000000e+02,2.223561455810856557e+01,5.367742579344694320e+01,1.013088769654216662e+03
5.770000000000000000e+02,2.277086519388696573e+01,4.498068817796622909e+01,1.011623699275074955e+03
5.780000000000000000e+02,2.052141375422015912e+01,5.817709015104613002e+01,1.012018819049740614e+03
5.790000000000000000e+02,2.314375404320692908e+01,4.880370802573263944e+01,1.010828345652682401e+03
5.800000000000000000e+02,2.233849640749441434e+01,5.529966315133164301e+01,1.013695722877810908e+03
